CROPS,CROPS_LABEL,N,P,K,SOIL_PH,CROP_DURATION,TEMP,WATER_REQUIRED,HUMIDITY,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1024,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1024,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1024,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
cluster bean,16,78,49,49,7.6,74,23,1025,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,80,49,49,5.7,67,26,1021,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
